Keuwl Accelerometer Data File
2016-06-30 21-42-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
6.8630886,0.428709,5.240303,8.801697,10.252533,30.852541,85.323051
6.8656039,0.356858,5.312153,8.528665,10.054076,31.974993,86.156776
6.8681369,0.399968,5.326524,8.425679,9.976167,32.372948,85.705727
6.8706713,0.337698,5.309759,8.190968,9.767268,33.005951,86.360924
6.8732009,0.440684,5.307364,8.078402,9.675892,33.394577,85.253479
6.8757291,0.459844,5.379214,7.905960,9.573484,34.328445,85.113930
6.8782558,0.433499,5.446275,7.697593,9.439426,35.365887,85.449112
6.8807673,0.550855,5.388794,7.635323,9.361660,35.353767,84.163368
6.8832841,0.656235,5.448669,7.462881,9.263543,36.329979,83.132401
6.8858013,0.668211,5.381609,7.393425,9.169022,36.259327,82.922066
6.8883147,0.768801,5.482200,7.268885,9.136863,37.292213,82.017136
6.8908305,0.859812,5.448669,7.180269,9.054476,37.532520,81.032547
6.8933487,0.790356,5.527705,7.134764,9.060080,38.048008,81.862946
6.8958583,0.864602,5.503755,7.003037,8.948821,38.503941,81.072189
6.8983755,0.950823,5.549261,6.873706,8.885167,39.320286,80.277229
6.9008932,0.986748,5.520520,6.952742,8.932549,38.889309,79.865868
6.9033985,1.123264,5.599556,6.684500,8.792001,40.509933,78.657082
6.9059262,1.101709,5.609136,6.749166,8.844625,40.263428,78.887802
6.9084172,1.185535,5.633086,6.749166,8.870647,40.461472,78.115028
6.9109268,1.379531,5.618716,6.732400,8.876841,40.674629,76.205368
6.9134345,1.415457,5.673801,6.741980,8.924676,40.936924,75.992210
6.9159517,1.415457,5.697752,6.856941,9.026934,40.570251,76.048790
6.9184656,1.415457,5.635481,6.957532,9.064734,39.866646,75.900749
6.9209781,1.472937,5.654641,6.976692,9.100480,39.947865,75.399872
6.9234872,1.401086,5.738467,7.168294,9.288568,39.490234,76.279274
6.9260025,1.439407,5.659431,7.170689,9.247693,39.158421,75.730087
6.9285231,1.458567,5.604346,7.194639,9.235743,38.830933,75.412025
6.9310317,1.535208,5.640271,7.388636,9.421330,38.349056,74.773705
6.9335494,1.403481,5.633086,7.513176,9.494696,37.692600,76.009621
6.9360723,1.456172,5.587581,7.632927,9.570950,37.107025,75.393120
6.9385886,1.532813,5.604346,7.838899,9.757384,36.545792,74.703453
6.9411068,1.437012,5.431904,7.965835,9.748083,35.197567,75.181854
6.9436221,1.554368,5.352869,8.229287,9.939338,34.111145,73.807747
6.9461308,1.475332,5.482200,8.475974,10.201631,33.814358,74.937798
6.9486589,1.563948,5.484595,8.653206,10.363624,33.388378,74.084351
6.9511824,1.463357,5.460645,8.933423,10.571949,32.326782,74.998222
6.9536905,1.444197,5.460645,9.134604,10.739896,31.730629,75.185951
6.9561973,1.441802,5.439090,9.378897,10.937376,30.961985,75.153412
6.9587049,1.396297,5.482200,9.486672,11.045411,30.809040,75.710785
6.9612627,1.377136,5.465435,9.666299,11.189496,30.245783,75.857468
6.9637876,1.446592,5.578001,9.774076,11.346333,30.522436,75.461273
6.9663053,1.484912,5.558841,9.819580,11.381117,30.368036,75.044006
6.9688196,1.456172,5.542076,9.757310,11.315482,30.424490,75.278374
6.9713430,1.492097,5.508545,9.740545,11.289315,30.366322,74.843994
6.9738593,1.702859,5.570816,9.867481,11.458661,30.555470,73.002922
6.9763751,1.710044,5.633086,9.716595,11.360816,31.210138,73.113213
6.9788923,1.846560,5.630691,9.697434,11.364625,31.427572,71.843323
6.9814167,1.688489,5.594766,9.592053,11.232092,31.352066,73.206291
6.9839473,1.868115,5.532495,9.422008,11.084791,31.788969,71.342110
6.9864683,1.906436,5.613926,9.125025,10.881946,33.012978,71.243004
6.9889936,1.930386,5.594766,9.211246,10.948737,32.721638,70.963814
6.9914966,1.944756,5.712122,8.897498,10.750623,34.144333,71.198280
6.9940152,1.944756,5.640271,8.674761,10.528353,34.518543,70.975891
6.9965296,1.872905,5.669012,8.370594,10.281650,35.498623,71.717682
6.9990315,1.858535,5.702542,8.135881,10.107705,36.397591,71.948509
7.0015483,1.894461,5.676197,7.949070,9.949669,36.972137,71.543297
7.0040555,1.925596,5.702542,7.860455,9.900185,37.441872,71.341553
7.0065641,1.868115,5.755232,7.453301,9.600222,39.070812,72.016869
7.0090804,1.925596,5.635481,7.072493,9.245903,40.098999,71.135139
7.0115976,1.846560,5.745652,7.060518,9.288338,40.522690,72.183434
7.0141129,1.925596,5.733677,7.043753,9.284257,40.652290,71.435913
7.0166287,1.863325,5.788763,6.785090,9.111487,41.868870,72.157326
7.0191431,1.966311,5.807923,6.667735,9.058534,42.602108,71.296127
7.0216589,1.875300,5.817502,6.387517,8.840840,43.738632,72.133018
7.0241585,1.918411,5.829478,6.231841,8.746368,44.560814,71.784248
7.0266581,1.949546,5.877378,6.162385,8.736092,45.138630,71.649147
7.0291653,1.887275,5.860613,5.997129,8.595007,45.753582,72.150040
7.0316858,1.990261,5.910908,5.855823,8.555153,46.805347,71.391113
7.0342007,2.042952,5.913303,5.795948,8.528412,47.187252,70.940788
7.0367131,2.052532,5.927674,5.769602,8.522823,47.393536,70.900948
7.0392256,2.110012,5.920488,5.743257,8.514067,47.579933,70.384361
7.0417013,2.196233,5.932464,5.728887,8.534501,47.835453,69.685150
7.0442109,2.155518,6.052215,5.654641,8.558652,48.647255,70.396461
7.0467319,2.143543,6.023474,5.623506,8.514743,48.666302,70.411148
7.0492396,2.133962,6.018684,5.740862,8.586959,48.044296,70.477722
7.0517516,2.351909,6.013894,5.779182,8.665873,48.172527,68.640564
7.0542550,2.258503,6.052215,5.678592,8.600962,48.682770,69.535950
7.0567694,2.385440,6.013894,5.709727,8.628918,48.570595,68.364014
7.0592723,2.471660,6.068980,5.870193,8.797771,48.145874,67.840836
7.0617809,2.500401,5.946834,5.853428,8.710881,47.780910,67.195236
7.0643091,2.402205,6.018684,5.989944,8.824657,47.252125,68.241844
7.0668321,2.538721,5.985154,6.124065,8.931480,46.711525,67.014816
7.0693560,2.521956,5.937253,6.140831,8.906237,46.409634,66.985764
7.0718799,2.622546,5.973179,6.176755,8.983814,46.564095,66.295944
7.0743947,2.529141,5.958809,6.313272,9.042198,45.717155,67.001823
7.0769129,2.502795,5.886958,6.485713,9.109595,44.604980,66.967598
7.0794396,2.529141,6.004314,6.531219,9.225246,44.929832,67.158173
7.0819983,2.577041,5.812713,6.555169,9.132305,44.126858,66.090103
7.0845194,2.560276,5.937253,6.610254,9.246699,44.366863,66.673218
7.0870228,2.658472,5.954019,6.787486,9.412107,43.850983,65.939217
7.0895371,2.605781,5.846243,6.684500,9.254792,43.757420,65.976563
7.0920420,2.692002,5.949229,6.811436,9.435882,43.791302,65.653442
7.0945659,2.689607,5.939649,6.919212,9.507308,43.299541,65.637909
7.0970826,2.735112,5.882168,7.041358,9.573998,42.653328,65.062340
7.0995898,2.653682,5.867798,6.957532,9.480524,42.787651,65.665382
7.1021128,2.723137,5.970784,6.976692,9.578098,43.247524,65.483360
7.1046319,2.780618,5.879773,7.110813,9.636765,42.448536,64.689949
7.1071525,2.747087,5.891748,7.218589,9.714279,42.004646,65.002235
7.1096611,2.706372,5.891748,7.180269,9.674369,42.081261,65.328339
7.1121788,2.636917,5.867798,7.213799,9.665572,41.725712,65.801430
7.1147099,2.694397,5.867798,7.268885,9.722527,41.614220,65.336189
7.1172280,2.701582,5.889353,7.314390,9.771558,41.536037,65.357986
7.1197448,2.644102,5.994734,7.252120,9.773502,42.096352,66.199127
7.1222434,2.699187,5.863008,7.383845,9.807224,41.157909,65.279800
7.1247706,2.620152,5.930068,7.352710,9.802716,41.403675,66.162155
7.1272869,2.612967,5.987549,7.448511,9.907505,41.253029,66.423546
7.1298037,2.634521,5.874983,7.403006,9.811250,41.014584,65.847084
7.1323295,2.624942,5.843848,7.515572,9.875459,40.444454,65.811325
7.1348391,2.553091,5.889353,7.611372,9.956694,40.142109,66.562805
7.1373572,2.617756,5.906118,7.403006,9.825445,41.109673,66.095741
7.1398835,2.603386,5.898933,7.620953,9.982683,40.233612,66.186615
7.1424007,2.584226,5.855823,7.642508,9.968792,39.946590,66.187714
7.1449175,2.586621,5.896538,7.534732,9.911203,40.516079,66.314484
7.1474352,2.481240,5.879773,7.661668,9.971432,39.792988,67.120453
7.1499481,2.565066,5.944439,7.697593,10.058273,40.066341,66.659470
7.1524329,2.553091,5.877378,7.640112,9.971618,39.987392,66.520218
7.1549349,2.541116,5.949229,7.834109,10.159914,39.549007,66.871040
7.1574588,2.581831,5.910908,7.831714,10.145956,39.474735,66.404732
7.1599894,2.739902,5.977969,8.032896,10.381262,39.304718,65.376434
7.1625123,2.656077,5.954019,7.874825,10.223402,39.621468,65.958435
7.1650286,2.658472,5.910908,7.922725,10.236009,39.285065,65.783836
7.1675553,2.646497,5.954019,7.965835,10.291201,39.281624,66.035370
7.1700807,2.620152,5.965994,8.025711,10.337810,39.072826,66.289825
7.1726022,2.567461,6.016289,8.114326,10.422566,38.873417,66.889557
7.1751313,2.553091,5.942044,8.140672,10.396956,38.465206,66.748474
7.1776476,2.486030,5.975574,8.138277,10.398047,38.493977,67.411125
7.1801643,2.440525,5.846243,8.135881,10.311512,37.906948,67.341812
7.1826787,2.239343,5.848638,8.090376,10.231100,37.743126,69.049011
7.1851940,2.371069,5.846243,8.174202,10.325604,37.660595,67.923927
7.1877174,2.361489,5.901329,8.281978,10.439994,37.505646,68.190575
7.1902447,2.289639,5.846243,8.248447,10.366190,37.277939,68.612564
7.1927829,2.253713,5.846243,8.193362,10.314503,37.405754,68.918465
7.1953001,2.155518,5.855823,8.301138,10.384884,36.932098,69.791435
7.1978230,2.141148,5.867798,8.258028,10.354256,37.103298,69.953079
7.2003393,2.224973,5.807923,8.444839,10.487983,36.371201,69.038528
7.2028508,2.124382,5.798343,8.418494,10.440537,36.261333,69.878304
7.2053604,2.201023,5.853428,8.392149,10.465910,36.692333,69.392586
7.2078705,2.160308,5.774392,8.485555,10.488811,36.000668,69.488243
7.2103772,1.980681,5.805528,8.667576,10.618574,35.287312,71.161819
7.2128930,2.014211,5.793552,8.557405,10.528604,35.631866,70.829262
7.2154093,2.011817,5.819898,8.722662,10.677239,35.220379,70.930809
7.2179241,1.978286,5.783972,8.686736,10.622021,35.134388,71.117821
7.2204394,2.014211,5.700147,8.837623,10.707582,34.374866,70.538559
7.2229581,2.004632,5.680986,8.859178,10.713411,34.215950,70.563751
7.2254658,1.884880,5.666616,8.811277,10.644338,34.127609,71.601387
7.2279682,1.875300,5.652246,9.005274,10.796277,33.476807,71.645203
7.2304730,1.777105,5.589976,9.022039,10.761186,33.029804,72.364059
7.2329969,1.745969,5.587581,8.873548,10.630584,33.413433,72.647369
7.2355103,1.748364,5.520520,8.921448,10.636031,32.986927,72.426857
7.2380199,1.717229,5.563631,8.890313,10.627348,33.222370,72.847023
7.2405286,1.817820,5.439090,8.943004,10.623816,32.670563,71.519653
7.2430458,1.892066,5.415139,8.895103,10.584257,32.816692,70.740433
7.2455678,1.939966,5.460645,8.705896,10.458238,33.649384,70.441750
7.2480927,1.961521,5.443880,8.787327,10.521431,33.365036,70.185059
7.2506180,1.911226,5.503755,8.732242,10.497436,33.711243,70.850006
7.2531328,1.892066,5.463040,8.679551,10.428774,33.667412,70.897018
7.2556481,1.817820,5.522915,8.705896,10.468987,33.737667,71.781487
7.2581577,1.774710,5.431904,8.605306,10.329883,33.586697,71.906769
7.2606754,1.827400,5.575606,8.545430,10.365865,34.474136,71.853485
7.2631907,1.786685,5.580396,8.552615,10.367270,34.415245,72.246407
7.2657089,1.829795,5.530100,8.499925,10.304314,34.422665,71.691696
7.2682271,1.707649,5.510940,8.442444,10.225526,34.348152,72.783607
7.2707415,1.841770,5.441484,8.377779,10.158201,34.438816,71.300667
7.2732434,1.805845,5.453460,8.377779,10.158173,34.438580,71.678360
7.2757759,1.817820,5.379214,8.281978,10.041492,34.434254,71.328133
7.2782927,1.760339,5.324129,8.337064,10.047476,33.925190,71.704346
7.2808046,1.702859,5.369634,8.344249,10.067730,34.023174,72.404747
7.2833343,1.750759,5.348079,8.406519,10.116158,33.798489,71.873505
7.2858505,1.741179,5.326524,8.351434,10.057336,33.861973,71.898026
7.2883682,1.640588,5.278623,8.425679,10.077076,33.267002,72.734833
7.2908769,1.614243,5.295388,8.511900,10.153786,33.039158,73.046707
7.2933879,1.549578,5.149292,8.519085,10.074285,32.260849,73.251869
7.2959070,1.575923,5.235513,8.655601,10.237848,32.279697,73.247864
7.2984309,1.578318,5.182823,8.746612,10.288632,31.774860,73.063004
7.3009458,1.542393,5.221143,8.737032,10.294417,31.927761,73.542183
7.3034530,1.437012,5.281018,8.816068,10.376763,31.832132,74.777863
7.3059731,1.295706,5.218748,8.916658,10.412539,31.092077,76.056595
7.3084860,1.346001,5.247488,8.933423,10.447674,31.233263,75.613571
7.3110065,1.274150,5.257068,9.019644,10.517328,30.952013,76.375992
7.3135233,1.245410,5.261858,9.117840,10.600622,30.669594,76.683914
7.3160300,1.283731,5.257068,9.165740,10.644036,30.557989,76.277420
7.3185611,1.219065,5.290598,9.287886,10.758317,30.308416,77.024330
7.3210692,1.254990,5.225933,9.266331,10.712154,30.113911,76.496323
7.3235741,1.197510,5.197193,9.443563,10.845539,29.456137,77.024666
7.3260727,1.379531,5.192402,9.489068,10.904428,29.517746,75.121231
7.3285880,1.266965,5.144502,9.541759,10.914040,29.041941,76.164772
7.3311138,1.350791,5.194798,9.632769,11.027274,29.127306,75.424301
7.3336306,1.350791,5.228328,9.568104,10.986749,29.439318,75.513832
7.3361473,1.298101,5.161267,9.577683,10.956996,29.059494,75.882462
7.3386631,1.401086,5.075047,9.580078,10.931470,28.791750,74.566574
7.3411813,1.374741,5.154082,9.536968,10.927408,29.219421,75.065269
7.3436952,1.465752,5.151687,9.450747,10.863008,29.542101,74.117950
7.3462033,1.379531,5.125342,9.486672,10.870565,29.226830,74.935356
7.3487263,1.520837,5.091812,9.381292,10.781843,29.529625,73.370010
7.3512363,1.453777,5.077442,9.386082,10.769978,29.366077,74.022484
7.3537607,1.525627,4.964876,9.266331,10.622731,29.271624,72.918640
7.3562741,1.492097,5.075047,9.125025,10.547441,30.101179,73.616318
7.3587813,1.448987,5.046306,9.144185,10.544235,29.862677,73.979210
7.3613200,1.496887,5.043911,9.053174,10.470992,30.163433,73.470634
7.3638501,1.477727,5.003196,8.921448,10.334790,30.317186,73.545143
7.3663759,1.448987,5.027146,8.811277,10.247458,30.700243,73.921303
7.3688931,1.427432,4.960086,8.861572,10.255119,30.218529,73.945045
7.3714099,1.396297,4.993616,8.634046,10.071375,30.986828,74.378143
7.3739257,1.429827,5.130132,8.629255,10.140350,31.681368,74.426239
7.3764329,1.508862,5.027146,8.526270,10.012300,31.616106,73.293243
7.3789372,1.475332,5.055886,8.466394,9.970879,31.884768,73.732498
7.3814540,1.413062,5.132527,8.394544,9.940218,32.381275,74.606972
7.3839841,1.496887,5.101392,8.404124,9.944555,32.317562,73.646873
7.3865113,1.556763,5.182823,8.404124,9.995722,32.778252,73.281326
7.3890214,1.484912,5.134922,8.253238,9.833022,32.929626,73.871239
7.3915434,1.583108,5.010381,8.217313,9.753686,32.596767,72.465256
7.3940606,1.556763,5.211563,8.281978,9.908332,33.294510,73.368416
7.3965802,1.525627,5.139712,8.226892,9.819672,33.091774,73.467461
7.3990946,1.559158,5.101392,8.315508,9.879416,32.679886,73.005074
7.4016118,1.575923,5.146897,8.210127,9.817345,33.249817,72.975990
7.4041209,1.539998,5.098997,8.361013,9.913522,32.499634,73.194649
7.4066405,1.602268,5.127737,8.339458,9.920056,32.789440,72.647499
7.4091578,1.571133,5.134922,8.286768,9.874534,32.943634,72.987450
7.4116631,1.523232,5.067862,8.291558,9.836330,32.546791,73.270950
7.4141870,1.532813,5.113367,8.406519,9.958193,32.415688,73.313065
7.4167013,1.547183,5.031936,8.358619,9.878293,32.203541,72.908768
7.4192281,1.619033,5.060677,8.317904,9.870118,32.569832,72.259262
7.4217291,1.626218,5.070257,8.372989,9.922652,32.453663,72.217041
7.4242382,1.559158,5.000801,8.387359,9.888720,31.986341,72.683479
7.4267468,1.628613,5.070257,8.425679,9.967546,32.294689,72.192505
7.4292607,1.595083,5.005591,8.420889,9.925301,31.959055,72.324982
7.4317880,1.575923,5.022356,8.384964,9.900264,32.119232,72.579102
7.4343038,1.525627,5.053492,8.341853,9.871770,32.325813,73.201157
7.4368191,1.492097,5.118157,8.372989,9.926168,32.485565,73.747002
7.4393382,1.441802,5.137317,8.384964,9.938734,32.470798,74.323082
7.4418530,1.458567,5.142107,8.442444,9.992174,32.338177,74.163925
7.4443684,1.329236,5.151687,8.509504,10.035856,32.014912,75.532120
7.4468832,1.470542,5.103787,8.607700,10.114527,31.676828,73.926849
7.4493833,1.393901,5.082232,8.588540,10.076461,31.533236,74.662666
7.4519143,1.367556,5.156477,8.521480,10.053611,32.047993,75.146461
7.4544311,1.429827,5.149292,8.629255,10.150058,31.770041,74.481384
7.4569435,1.437012,5.010381,8.535850,10.001482,31.410152,73.996742
7.4594598,1.499282,5.098997,8.595725,10.106142,31.729044,73.614830
7.4619651,1.494492,4.943321,8.552615,9.990853,31.124678,73.178589
7.4644980,1.448987,5.036726,8.559800,10.036850,31.478373,73.950310
7.4670124,1.389111,5.019961,8.626861,10.077319,31.122187,74.532303
7.4695301,1.403481,4.871470,8.631651,10.010313,30.426918,73.928192
7.4720554,1.494492,4.902605,8.557405,9.974880,30.918890,73.046875
7.4745717,1.635798,4.900210,8.514295,9.958971,31.247202,71.539848
7.4770918,1.633403,4.893025,8.569380,10.002198,31.046431,71.539810
7.4796195,1.604663,4.955296,8.552615,10.013846,31.341871,72.056595
7.4821367,1.602268,5.019961,8.610096,10.094604,31.467051,72.297989
7.4846554,1.420247,5.010381,8.660391,10.105612,31.019913,74.174049
7.4871736,1.460962,5.041516,8.646021,10.114593,31.261618,73.839142
7.4896898,1.468147,5.058281,8.691526,10.162889,31.215725,73.814827
7.4922214,1.403481,5.043911,8.693921,10.148649,31.056614,74.450638
7.4947424,1.372346,5.010381,8.698711,10.131872,30.845921,74.682327
7.4972620,1.405877,4.986431,8.806487,10.217397,30.468163,74.254707
7.4997816,1.360371,4.845125,8.911868,10.234610,29.453157,74.316788
7.5023131,1.360371,4.849915,8.832832,10.168146,29.694765,74.331520
7.5048170,1.276545,4.895420,9.041199,10.360404,29.229759,75.384834
7.5073423,1.281335,4.849915,9.103470,10.394068,28.856260,75.200745
7.5098467,1.310076,4.871470,9.086704,10.393061,29.037176,74.947678
7.5123663,1.221460,4.912185,9.146580,10.453776,28.960400,76.036087
7.5148830,1.293311,4.931345,9.225616,10.540531,28.925249,75.304390
7.5174007,1.401086,4.962481,9.345366,10.673572,28.888525,74.233719
7.5199256,1.295706,4.926555,9.479487,10.761528,28.252735,75.264664
7.5224423,1.252595,5.012776,9.553733,10.861433,28.405672,75.970200
7.5249586,1.398691,4.948111,9.510623,10.811665,28.398241,74.215897
7.5274754,1.372346,4.837940,9.572893,10.813384,27.713766,74.163300
7.5299854,1.314866,4.919370,9.524993,10.800674,28.128952,75.035599
7.5324984,1.250200,4.799619,9.589659,10.796337,27.348011,75.400078
7.5349979,1.314866,4.864285,9.599238,10.841380,27.696026,74.873863
7.5375042,1.266965,4.837940,9.656719,10.874884,27.379040,75.324867
7.5400090,1.319656,4.813990,9.611214,10.830116,27.445148,74.670135
7.5425267,1.384321,4.787644,9.608819,10.824384,27.414204,73.873062
7.5450315,1.264570,4.818779,9.515413,10.740711,27.635021,75.295692
7.5475597,1.257385,4.778064,9.431587,10.647335,27.647808,75.256439
7.5499868,1.211880,4.775669,9.465117,10.670712,27.499071,75.761108
7.5525212,1.223855,4.773274,9.441168,10.649771,27.561621,75.619293
7.5550423,1.221460,4.845125,9.328602,10.582533,28.175024,75.850525
7.5575585,1.257385,4.751719,9.390872,10.599449,27.627960,75.178284
7.5600743,1.123264,4.787644,9.247170,10.473463,28.004063,76.796234
7.5625911,1.149609,4.857100,9.122630,10.398818,28.684540,76.683914
7.5651126,1.163980,4.854705,9.117840,10.395096,28.702053,76.517097
7.5676270,1.082549,4.885840,8.988508,10.287693,29.106777,77.506882
7.5701561,1.118474,4.845125,9.041199,10.318405,28.810238,77.001244
7.5726829,1.111289,4.833149,8.928633,10.213461,29.049269,77.051010
7.5752058,1.147214,4.871470,8.921448,10.229348,29.291441,76.748489
7.5777092,1.056204,4.823570,8.861572,10.144449,29.127460,77.649040
7.5802279,1.077759,4.782854,8.863968,10.129520,28.947575,77.301186
7.5827518,1.123264,4.746929,8.907078,10.155348,28.707600,76.686996
7.5852799,0.979563,4.895420,8.830438,10.144029,29.482508,78.684677
7.5877962,1.015488,4.852310,8.832832,10.128922,29.303339,78.179771
7.5903354,0.962798,4.813990,8.789722,10.067805,29.184681,78.690071
